chatid1,chatid2,date
43222,8888,1465521012
43233,23753,1465521023
43235,21982,1465521025
43238,29664,1465521028
43243,27148,1465521033
43244,25638,1465521034
43247,30809,1465521037
43253,26499,1465521043
43260,40383,1465521050
43263,26335,1465521053
43265,19814,1465521055
43277,21817,1465522802
43279,31521,1465522804
43280,31913,1465522805
43284,41660,1465522809
43285,37602,1465522810
43295,21590,1465522820
43298,24431,1465522823
43303,32578,1465522828
43306,20960,1465522831
43307,26080,1465522832
43308,12075,1465522833
43310,23025,1465522835
43322,17662,1465522847
43335,42819,1465522860
43336,41746,1465522861
43339,19060,1465522864
43344,22939,1465522869
43351,43324,1465522876
43355,28659,1465522880
43367,39203,1465522892
43368,37019,1465522893
43374,20089,1465522899
43376,10257,1465522901
43385,18184,1465522910
43390,39752,1465522915
43404,35207,1465524603
43407,18454,1465524606
43408,38138,1465524607
43413,39157,1465524612
43423,37495,1465524622
43424,35602,1465524623
43432,32387,1465524631
43438,33851,1465524637
43445,10906,1465524644
43446,9696,1465524645
43451,36246,1465524650
43454,25876,1465524653
43477,27647,1465526410
43481,43022,1465526414
43482,35099,1465526415
43483,35646,1465526416
43484,20691,1465526417
43485,34443,1465526418
43486,38804,1465526419
43490,31360,1465526423
43491,41280,1465526424
43494,39101,1465526427
43497,20204,1465526430
43501,34171,1465526434
43517,33713,1465526450
43521,32438,1465526454
43535,39132,1465526468
43544,15099,1465526477
43545,11604,1465526478
43546,17504,1465526479
43554,12181,1465528202
43563,39688,1465528211
43564,37971,1465528212
43566,33806,1465528214
43567,9787,1465528215
43571,30390,1465528219
43575,36400,1465528223
43578,14304,1465528226
43581,37250,1465528229
43587,14720,1465528235
43589,40623,1465528237
43590,21987,1465528238
43602,19824,1465528250
43610,20232,1465528258
43611,33246,1465528259
43612,17486,1465528260
43615,28956,1465528263
43618,22032,1465528266
43623,10529,1465528271
43629,24609,1465528277
43630,12113,1465528278
43631,33287,1465528279
43635,30776,1465528283
43637,11112,1465528285
43639,27546,1465528287
43645,30477,1465529999
43652,18995,1465530006
43664,41092,1465530018
43665,38396,1465530019
43666,26242,1465530020
43677,35219,1465530031
43678,31258,1465530032
43688,23837,1465530042
43703,39711,1465530057
43711,35382,1465530065
43715,20508,1465530069
43720,33338,1465530074
43721,32796,1465530075
43722,38401,1465530076
43726,9211,1465530080
43734,43570,1465530088
43737,27223,1465530091
43743,41920,1465530097
43767,21026,1465531804
43773,43442,1465531810
43776,22167,1465531813
43778,12763,1465531815
43782,25991,1465531819
43785,41745,1465531822
43789,11835,1465531826
43791,32329,1465531828
43792,18891,1465531829
43793,27595,1465531830
43803,9846,1465531840
43807,39656,1465531844
43821,22666,1465533603
43822,8140,1465533604
43827,8629,1465533609
43832,26434,1465533614
43834,26039,1465533616
43846,43251,1465535400
43868,41626,1465535422
43879,43663,1465535433
43882,24891,1465535436
43899,23881,1465535453
43900,38421,1465535454
43902,9330,1465535456
43926,39548,1465537209
43946,17067,1465537229
43947,21529,1465537230
43956,32703,1465537239
43963,40450,1465537246
43978,28699,1465537261
43986,40579,1465537269
43988,36694,1465537271
43995,25582,1465537278
44001,18042,1465537284
44002,15627,1465537285
44007,34247,1465537290
44008,16789,1465537291
44011,41063,1465537294
44014,15086,1465537297
44027,36874,1465539005
44028,39973,1465539006
44029,32584,1465539007
44031,11879,1465539009
44039,8125,1465539017
44059,35156,1465539037
44060,37931,1465539038
44062,10598,1465539040
44063,40789,1465539041
44067,18760,1465539045
44073,40434,1465539051
44075,8192,1465539053
44076,42856,1465539054
44079,40520,1465539057
44080,22831,1465539058
44087,30872,1465539065
44089,19214,1465539067
44091,8290,1465539069
44093,37242,1465539071
44095,42558,1465539073
44102,27652,1465539080
44106,43723,1465539084
44107,28809,1465539085
44108,38644,1465539086
44124,9699,1465540802
44131,25176,1465540809
44141,27577,1465542603
44144,24631,1465542606
44145,28163,1465542607
44146,12533,1465542608
44151,21851,1465542613
44153,12772,1465542615
44157,19115,1465542619
44170,41305,1465542632
44175,39417,1465542637
44181,27424,1465542643
44191,24508,1465544401
44199,44053,1465544409
44200,38552,1465544410
44201,39942,1465544411
44203,35574,1465544413
44205,18022,1465544415
44207,27730,1465544417
44220,13181,1465544430
44222,26584,1465544432
44227,16159,1465544437
44231,28465,1465544441
44232,26589,1465544442
44239,24048,1465544449
44248,24834,1465544458
44256,13520,1465544466
44259,14576,1465544469
44260,33851,1465544470
44263,10243,1465544473
44264,25349,1465544474
44267,37535,1465544477
44271,35558,1465544481
44272,17548,1465544482
44276,25810,1465544486
44280,41166,1465544490
44281,28372,1465544491
44282,26415,1465544492
44289,40091,1465544499
44291,7911,1465544501
44292,10680,1465544502
44301,33713,1465546201
44304,25786,1465546204
44315,20748,1465546215
44326,35440,1465546226
44327,39512,1465546227
44345,37177,1465546245
44347,43197,1465546247
44349,38465,1465546249
44350,13837,1465546250
44355,40582,1465546255
44356,20985,1465546256
44361,30691,1465546261
44364,36399,1465546264
44365,14195,1465546265
44367,10330,1465546267
44372,16593,1465546272
44373,13111,1465546273
44377,25500,1465546277
44378,13334,1465546278
44398,33723,1465548004
44400,19880,1465548006
44401,20041,1465548007
44402,42814,1465548008
44403,22187,1465548009
44408,20197,1465548014
44409,32922,1465548015
44417,43865,1465548023
44421,29871,1465548027
44429,18706,1465548035
44431,32624,1465548037
44435,30004,1465548041
44447,20324,1465549799
44449,7727,1465549801
44452,40210,1465549804
44453,37987,1465549805
44465,28890,1465549817
44468,21312,1465549820
44469,19297,1465549821
44472,16658,1465549824
44481,24614,1465551599
44484,44425,1465551602
44485,16229,1465551603
44488,30096,1465551606
44491,32354,1465551609
44497,34075,1465551615
44498,15273,1465551616
44500,20595,1465551618
44504,35072,1465551622
44506,42683,1465551624
44510,39669,1465551628
44512,23371,1465551630
44519,21286,1465551637
44521,37328,1465551639
44523,29785,1465551641
44547,35904,1465553413
44552,33777,1465553418
44558,34451,1465555200
44561,29940,1465555203
44564,31752,1465555206
44566,40848,1465555208
44567,39826,1465555209
44573,24144,1465555215
44575,19267,1465555217
44579,25721,1465555221
44584,14753,1465555226
44591,24978,1465555233
44594,11316,1465555236
44601,19115,1465555243
44615,33849,1465556999
44617,26724,1465557001
44619,39716,1465557003
44623,18184,1465557007
44624,32325,1465557008
44629,10088,1465557013
44634,19911,1465557018
44638,11508,1465557022
44639,11176,1465557023
44643,43213,1465557027
44644,24197,1465557028
44653,44508,1465557037
44666,41412,1465557050
44670,8121,1465558800
44671,37159,1465558801
44672,10554,1465558802
44678,43973,1465558808
44679,19207,1465558809
44682,19936,1465558812
44700,29258,1465558830
44705,22414,1465558835
44706,24537,1465558836
44709,13197,1465558839
44711,20052,1465558841
44717,25647,1465558847
44721,33069,1465558851
44728,37801,1465558858
44733,20212,1465558863
44734,41620,1465558864
44737,33625,1465558867
44739,34266,1465558869
44748,29131,1465558878
44749,8204,1465558879
44778,42367,1465558908
44782,32340,1465558912
44784,37931,1465558914
44785,32707,1465558915
44799,38688,1465560599
44803,30832,1465560603
44812,40165,1465560612
44814,36949,1465560614
44815,40747,1465560615
44817,41818,1465560617
44818,14319,1465560618
44822,14021,1465560622
44827,12455,1465560627
44828,33807,1465560628
44836,16062,1465560636
44838,42189,1465560638
44842,21153,1465560642
44844,15773,1465560644
44846,19534,1465560646
44848,41153,1465560648
44856,29485,1465562399
44861,19168,1465562404
44865,21027,1465562408
44868,33844,1465562411
44869,36178,1465562412
44879,30598,1465562422
44882,29515,1465562425
44887,32442,1465562430
44893,32542,1465562436
44894,21385,1465562437
44895,31758,1465562438
44902,16633,1465562445
44906,17142,1465562449
44917,23686,1465564203
44918,14132,1465564204
44923,15289,1465564209
44925,22967,1465564211
44926,8755,1465564212
44927,18918,1465564213
44928,20150,1465564214
44930,39095,1465564216
44940,13871,1465564226
44941,28108,1465564227
44942,18263,1465564228
44944,26940,1465564230
44949,41248,1465564235
44968,35178,1465564254
44985,39882,1465564271
44987,21587,1465564273
44988,8262,1465564274
44989,35836,1465564275
44994,27438,1465564280
44996,15181,1465564282
44998,43000,1465564284
45000,31617,1465564286
45001,38498,1465564287
45002,14653,1465564288
45007,36495,1465564293
45009,9386,1465564295
45011,16497,1465564297
45012,7209,1465564298
45017,8901,1465564303
45025,18094,1465564311
45037,30488,1465566003
45042,12382,1465566008
45045,21252,1465566011
45046,26895,1465566012
45049,16390,1465566015
45050,29871,1465566016
45052,37941,1465566018
45060,19156,1465566026
45071,42520,1465566037
45078,43133,1465566044
45087,31507,1465566053
45091,33280,1465566057
45092,36394,1465566058
45093,39542,1465566059
45103,23074,1465567803
45107,33813,1465567807
45113,27648,1465567813
45125,41561,1465567825
45133,19638,1465567833
45134,42952,1465567834
45137,13655,1465567837
45151,19092,1465567851
45156,42012,1465567856
45159,18997,1465567859
45176,32500,1465569610
45177,7620,1465569611
45178,11820,1465569612
45182,14744,1465569616
45186,12759,1465569620
45188,37863,1465569622
45189,11431,1465569623
45193,34361,1465569627
45194,16033,1465569628
45200,33559,1465569634
45201,33489,1465569635
45202,39407,1465569636
45203,15423,1465569637
45205,29651,1465569639
45208,29843,1465569642
45211,13965,1465569645
45212,37399,1465569646
45213,34120,1465569647
45217,12936,1465569651
45220,38823,1465569654
45224,18979,1465569658
45226,7431,1465569660
45247,36732,1465569681
45254,22848,1465569688
45255,18833,1465569689
45260,44464,1465569694
45261,38182,1465569695
45268,22108,1465569702
45284,25555,1465571405
45291,26826,1465571412
45292,41867,1465571413
45304,38550,1465571425
45307,34274,1465571428
45308,16581,1465571429
45312,23737,1465571433
45320,39785,1465571441
45324,32735,1465571445
45331,18922,1465571452
45336,33977,1465571457
45341,42720,1465571462
45342,21180,1465571463
45347,27812,1465571468
45360,21907,1465573204
45363,9539,1465573207
45366,30704,1465573210
45368,17969,1465573212
45369,32189,1465573213
45371,41623,1465573215
45377,24401,1465573221
45382,14107,1465573226
45384,34030,1465573228
45395,13272,1465573239
45396,18991,1465573240
45401,22405,1465573245
45404,43705,1465573248
45406,15689,1465573250
45414,32151,1465573258
45421,43376,1465573265
45422,23042,1465573266
45423,38439,1465573267
45433,15640,1465573277
45434,12650,1465573278
45442,21108,1465573286
45450,44061,1465573294
45452,19436,1465573296
45467,9402,1465575000
45483,35525,1465576804
45484,19773,1465576805
45485,33083,1465576806
45488,16131,1465576809
45498,42397,1465578601
45515,39218,1465578618
45517,29180,1465578620
45518,13523,1465578621
45519,31820,1465578622
45521,8598,1465578624
45523,19952,1465578626
45525,28070,1465578628
45526,22779,1465578629
45527,36258,1465578630
45528,28796,1465578631
45531,26861,1465578634
45532,32688,1465578635
45535,28638,1465578638
45546,40975,1465580405
45549,40394,1465580408
45553,34293,1465580412
45556,19967,1465580415
45558,27010,1465580417
45570,13582,1465582201
45575,25421,1465582206
45581,22900,1465582212
45583,15361,1465582214
45584,30795,1465582215
45589,22819,1465582220
45590,15660,1465582221
45593,26544,1465582224
45600,19970,1465582231
45604,9586,1465582235
45615,40165,1465582246
45618,41460,1465582249
45620,21882,1465582251
45625,31208,1465582256
45634,36820,1465582265
45638,26645,1465582269
45642,7118,1465582273
45648,28294,1465582279
45649,15404,1465582280
45667,8241,1465583999
45670,33507,1465584002
45676,45028,1465584008
45679,18880,1465584011
45687,8225,1465584019
45689,26055,1465584021
45694,14836,1465584026
45707,35264,1465584039
45710,32501,1465584042
45712,27242,1465584044
45715,26903,1465584047
45722,19218,1465584054
45726,31224,1465584058
45743,36289,1465585804
45746,42671,1465585807
45753,39078,1465585814
45765,28153,1465585826
45766,33154,1465585827
45773,31604,1465585834
45775,18074,1465585836
45777,29041,1465585838
45778,25884,1465585839
45781,42560,1465585842
45785,16875,1465585846
45791,30775,1465585852
45792,9149,1465585853
45794,39793,1465585855
45804,45025,1465585865
45809,43491,1465585870
45811,37364,1465585872
45817,16896,1465585878
45853,27262,1465589417
45858,25315,1465589422
45860,36463,1465589424
45867,31315,1465589431
45868,38365,1465589432
45870,43240,1465589434
45874,37112,1465589438
45883,13856,1465589447
45889,13934,1465589453
45890,15236,1465589454
45894,41394,1465589458
45903,11262,1465589467
45904,19986,1465589468
45907,29658,1465589471
45925,40422,1465591206
45927,38700,1465591208
45928,31433,1465591209
45929,15128,1465591210
45933,20698,1465591214
45938,18280,1465591219
45939,37240,1465591220
45944,22334,1465591225
45950,13711,1465591231
45952,10707,1465591233
45958,8449,1465591239
45961,26341,1465591242
45963,36687,1465591244
45980,30748,1465593002
45983,42258,1465593005
45992,43102,1465593014
45997,28403,1465593019
46013,17323,1465593035
46014,36196,1465593036
46016,44008,1465593038
46018,42993,1465593040
46020,34096,1465593042
46024,35783,1465593046
46033,13416,1465593055
46037,39759,1465593059
46048,36415,1465593070
46051,32369,1465593073
46056,8790,1465593078
46059,36991,1465593081
46063,36064,1465593085
46065,39078,1465593087
46069,20728,1465593091
46083,45810,1465593105
46089,27579,1465593111
46099,43043,1465593121
46101,14207,1465593123
46110,10879,1465594799
46116,32451,1465594805
46119,12413,1465594808
46123,44721,1465594812
46129,30743,1465594818
46130,32505,1465594819
46136,37066,1465594825
46139,39461,1465594828
46145,22965,1465594834
46157,26036,1465594846
46163,39848,1465594852
46165,16188,1465594854
46166,32222,1465594855
46170,41912,1465594859
46171,7968,1465594860
46174,42921,1465594863
46178,45932,1465594867
46182,43251,1465594871
46183,24360,1465594872
